date,series_id,tree_id,tree_name,site,tree_genus_species_original,tree_genus_species,TWD_mean,TWD_median,TWD_min,TWD_max,n_obs,n_excluded,qc_flag
2025-08-14,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,173.50263141666667,167.38901850000002,134.411004,218.110206,144,0,Valid
2025-08-15,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,19.18350890972222,12.1689345,0.621961,55.102578,144,0,Valid
2025-08-15,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,194.46698059722223,192.4908705,186.260781,206.455994,144,0,Valid
2025-08-15,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,47.810780951388885,41.0153195,28.786413,82.387184,144,0,Valid
2025-08-15,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,78.25409213194445,58.128143,0,203.723053,144,0,Valid
2025-08-15,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,49.06306165972222,35.5123875,0,124.30281600000001,144,0,Valid
2025-08-15,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,56.81593501388889,43.1406245,0,152.999686,144,0,Valid
2025-08-15,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,217.2418420625,185.143363,102.050665,371.424406,144,0,Valid
2025-08-15,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,385.2651156639344,374.265695,292.399519,498.415606,144,22,Excluded: TWD > 500 µm
2025-08-15,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,40.41650525,41.9708845,12.068397,66.06577,144,0,Valid
2025-08-15,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,47.09808709027778,45.4190755,23.647662,78.613143,144,0,Valid
2025-08-15,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,18.818434444444446,15.340861499999999,1.669511,40.108113,144,0,Valid
2025-08-15,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,20.72798187962963,0.522758,0,64.926367,108,0,Valid
2025-08-15,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,134.57354222222222,129.6196625,83.115299,187.090635,144,0,Valid
2025-08-15,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,54.09635102083333,53.870646,15.721445,91.458024,144,0,Valid
2025-08-15,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,167.1951386111111,163.3363875,105.497428,234.634547,144,0,Valid
2025-08-15,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,72.58378923611112,71.36230549999999,54.088543,92.010903,144,0,Valid
2025-08-15,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,131.88912475694445,128.6202055,97.553422,172.493809,144,0,Valid
2025-08-15,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,41.46769660416667,39.944413,21.151074,62.599632,144,0,Valid
2025-08-15,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,199.04073809027778,199.53155900000002,173.356133,225.423955,144,0,Valid
2025-08-15,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,78.18632480555556,76.4784095,58.478297,100.749193,144,0,Valid
2025-08-15,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,98.83685944444444,94.82472250000001,61.696152,145.861743,144,0,Valid
2025-08-15,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,117.46534154166666,123.214759,60.386878,163.967273,144,0,Valid
2025-08-15,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,482.6718702317073,481.90131,470.488143,499.502748,144,62,Excluded: TWD > 500 µm
2025-08-15,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,176.0487674236111,172.9403765,134.800138,216.831659,144,0,Valid
2025-08-16,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,13.793520604166666,7.025596,0,42.713438,144,0,Valid
2025-08-16,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,188.93185660416665,191.466471,162.862649,205.699174,144,0,Valid
2025-08-16,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,37.89220069444445,35.218315000000004,16.052253,64.390981,144,0,Valid
2025-08-16,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,63.303867583333336,50.7316175,0,176.543086,144,0,Valid
2025-08-16,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,36.47852566666667,25.7002035,0,107.52802,144,0,Valid
2025-08-16,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,39.3037175,28.856702,0,107.445057,144,0,Valid
2025-08-16,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,199.61628152777777,184.3529345,112.942747,332.439713,144,0,Valid
2025-08-16,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,388.6819799513889,384.9548415,301.77087,485.316181,144,0,Valid
2025-08-16,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,28.952130145833333,28.2747775,7.154222,56.001155,144,0,Valid
2025-08-16,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,36.20831329861111,32.6559875,19.640955,56.899602,144,0,Valid
2025-08-16,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,11.788130138888889,8.115477,0,32.004985,144,0,Valid
2025-08-16,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,11.029064784722221,3.578787,0,40.163919,144,0,Valid
2025-08-16,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,131.77587434027777,129.57199,98.91836,174.436895,144,0,Valid
2025-08-16,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,44.614707625,46.979245500000005,14.755607,76.654693,144,0,Valid
2025-08-16,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,148.32848124305556,144.3786265,108.279085,206.988477,144,0,Valid
2025-08-16,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,67.21255759722222,66.2139195,53.896712,85.603835,144,0,Valid
2025-08-16,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,118.52513224305555,113.7149685,97.500041,151.05099,144,0,Valid
2025-08-16,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,35.3586618125,33.694593499999996,21.809466,53.261048,144,0,Valid
2025-08-16,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,183.72028833333334,182.676239,170.285119,208.365033,144,0,Valid
2025-08-16,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,75.18060416666667,71.69613050000001,59.692509,100.190922,144,0,Valid
2025-08-16,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,86.79381451388889,80.39796,62.388125,123.761451,144,0,Valid
2025-08-16,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,106.21519775,108.9133445,59.187943,152.810142,144,0,Valid
2025-08-16,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,495.45042966666665,494.582342,493.624801,499.893892,144,117,Excluded: TWD > 500 µm
2025-08-16,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,170.53464383333332,169.2927205,143.425673,202.671223,144,0,Valid
2025-08-17,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,15.544902597222222,16.300311,0,39.097524,144,0,Valid
2025-08-17,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,190.71895486111111,194.476326,163.43889,205.164022,144,0,Valid
2025-08-17,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,31.68539003472222,32.687088,12.38114,55.725559,144,0,Valid
2025-08-17,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,75.47030544444445,48.524503499999994,0,197.956037,144,0,Valid
2025-08-17,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,40.218280881944445,23.555737999999998,0,108.964912,144,0,Valid
2025-08-17,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,47.32506154861111,25.480563500000002,0,128.443776,144,0,Valid
2025-08-17,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,183.697100125,156.948309,102.992372,303.47922,144,0,Valid
2025-08-17,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,370.11884899305556,355.3919125,272.707328,467.30992,144,0,Valid
2025-08-17,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,19.9263135,13.7808865,0,48.309656,144,0,Valid
2025-08-17,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,30.72022417361111,31.7116265,6.192149,52.333779,144,0,Valid
2025-08-17,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,16.622368256944444,18.709274999999998,0,39.141992,144,0,Valid
2025-08-17,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,22.161924631944444,18.590325999999997,0,57.020803,144,0,Valid
2025-08-17,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,120.4134821388889,112.872612,76.386387,164.455697,144,0,Valid
2025-08-17,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,25.04758636111111,23.773721000000002,0.970789,53.693268,144,0,Valid
2025-08-17,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,132.47078136805555,116.5953165,74.380375,199.88231,144,0,Valid
2025-08-17,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,61.489264104166665,59.209417,44.584005,77.877805,144,0,Valid
2025-08-17,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,112.39174727083333,103.0949545,82.525259,145.008198,144,0,Valid
2025-08-17,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,29.429210909722222,24.823363,9.657605,48.060009,144,0,Valid
2025-08-17,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,167.70327909722224,167.0777845,147.410709,191.906112,144,0,Valid
2025-08-17,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,73.089599,72.09344949999999,53.893274,94.726359,144,0,Valid
2025-08-17,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,81.71816059722222,81.495541,51.252547,115.207852,144,0,Valid
2025-08-17,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,81.82949376388889,79.550051,25.078459,137.67972,144,0,Valid
2025-08-17,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,486.1736841267606,484.382117,478.063331,499.635705,144,73,Excluded: TWD > 500 µm
2025-08-17,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,168.2121766736111,158.59474949999998,130.599837,213.43781,144,0,Valid
2025-08-18,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,22.300383284722223,18.3297145,9.110993,46.736197,144,0,Valid
2025-08-18,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,201.9906033611111,202.87435749999997,191.117541,211.727331,144,0,Valid
2025-08-18,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,42.27116132638889,38.222908000000004,28.372507,64.42676,144,0,Valid
2025-08-18,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,80.58608783333334,79.059646,1.701687,174.742288,144,0,Valid
2025-08-18,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,51.608379916666664,38.9979565,8.131096,117.778601,144,0,Valid
2025-08-18,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,50.13739784027778,48.428914500000005,0.659724,114.068732,144,0,Valid
2025-08-18,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,207.18298080555556,180.69321300000001,122.271623,337.078998,144,0,Valid
2025-08-18,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,396.48032715277776,386.722323,313.058427,483.810107,144,0,Valid
2025-08-18,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,33.77838138888889,29.644659500000003,13.746133,58.105751,144,0,Valid
2025-08-18,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,41.70858660416667,41.128082,24.962455,59.90098,144,0,Valid
2025-08-18,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,25.5627703125,24.759484,11.44415,43.324584,144,0,Valid
2025-08-18,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,15.164081243055556,12.383161,0,39.086058,144,0,Valid
2025-08-18,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,147.10745102777778,141.32482,111.705338,185.324538,144,0,Valid
2025-08-18,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,37.00323426388889,36.123127,11.164397,65.375424,144,0,Valid
2025-08-18,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,165.38695731944443,161.98015450000003,117.747572,223.066565,144,0,Valid
2025-08-18,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,69.20086240972222,68.3265435,55.210151,83.42941,144,0,Valid
2025-08-18,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,127.46909917361111,125.179696,101.797572,154.332037,144,0,Valid
2025-08-18,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,38.533174430555555,37.295559499999996,23.896591,51.687982,144,0,Valid
2025-08-18,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,182.7524970763889,177.80905,163.880056,204.886474,144,0,Valid
2025-08-18,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,79.47793522916666,77.8302475,61.680726,98.201869,144,0,Valid
2025-08-18,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,90.39504320138889,87.606808,62.888715,122.677497,144,0,Valid
2025-08-18,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,97.72335313194445,93.9602915,51.888154,142.408171,144,0,Valid
2025-08-18,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,NA,NA,NA,NA,144,144,Excluded: TWD > 500 µm
2025-08-18,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,191.91946986805556,188.9036175,157.298537,232.677174,144,0,Valid
2025-08-19,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,19.811016375,15.7517805,6.748871,41.848072,144,0,Valid
2025-08-19,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,203.45531154166667,203.07520649999998,183.134052,212.654552,144,0,Valid
2025-08-19,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,41.50140520833333,38.312091499999994,22.680249,63.31808,144,0,Valid
2025-08-19,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,60.94448079166666,53.364416,0,145.377402,144,0,Valid
2025-08-19,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,37.64710545138889,29.09311,0,92.02044,144,0,Valid
2025-08-19,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,42.18198946527778,33.4255085,0,104.337863,144,0,Valid
2025-08-19,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,211.5701268888889,196.7391975,119.264817,323.020043,144,0,Valid
2025-08-19,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,395.45184539583335,392.724971,309.785406,468.300706,144,0,Valid
2025-08-19,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,34.765669430555555,33.3332195,12.706492,57.693103,144,0,Valid
2025-08-19,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,39.613266743055554,38.724197000000004,23.203692,57.591531,144,0,Valid
2025-08-19,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,23.814619395833333,22.052314,10.549063,40.138659,144,0,Valid
2025-08-19,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,13.499786256944445,6.8482115,0,38.098207,144,0,Valid
2025-08-19,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,158.71477101388888,154.539217,123.484307,192.160626,144,0,Valid
2025-08-19,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,41.000904125,46.9612935,12.944028,63.911056,144,0,Valid
2025-08-19,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,174.73764595138888,173.9317395,117.556065,224.509647,144,0,Valid
2025-08-19,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,69.46507028472222,69.663986,54.540833,81.559118,144,0,Valid
2025-08-19,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,126.71666940972223,126.16387900000001,100.206806,151.445023,144,0,Valid
2025-08-19,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,38.683160854166665,38.3830875,22.931867,51.264349,144,0,Valid
2025-08-19,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,189.46068736805555,188.44805100000002,168.795158,209.215927,144,0,Valid
2025-08-19,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,82.02189624305555,79.53333599999999,62.201595,100.802368,144,0,Valid
2025-08-19,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,89.76749440277777,84.49922649999999,62.289371,123.204313,144,0,Valid
2025-08-19,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,106.21366123611111,108.14357849999999,62.925681,147.400163,144,0,Valid
2025-08-19,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,NA,NA,NA,NA,144,144,Excluded: TWD > 500 µm
2025-08-19,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,203.94651039583334,203.548565,168.585539,237.215796,144,0,Valid
2025-08-20,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,5.900943486111111,3.4085655,0,20.792856,144,0,Valid
2025-08-20,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,169.31058586111112,166.77612299999998,162.967164,183.283331,144,0,Valid
2025-08-20,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,7.404107298611112,6.9705965,0,21.916913,144,0,Valid
2025-08-20,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,16.88639864583333,0,0,72.848314,144,0,Valid
2025-08-20,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,6.324737381944445,0,0,27.037638,144,0,Valid
2025-08-20,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,7.631494097222222,0,0,38.113428,144,0,Valid
2025-08-20,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,126.017944,125.090157,79.016839,187.58955,144,0,Valid
2025-08-20,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,291.36016759722224,298.5209615,143.338439,372.004703,144,0,Valid
2025-08-20,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,6.518709444444444,2.5456659999999998,0,27.617492,144,0,Valid
2025-08-20,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,9.159148652777779,7.3471375000000005,0,26.363892,144,0,Valid
2025-08-20,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,5.061929375,0.6783165,0,18.095323,144,0,Valid
2025-08-20,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,1.5613894791666667,0,0,7.77634,144,0,Valid
2025-08-20,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,104.48450672916667,108.236879,26.675521,148.571757,144,0,Valid
2025-08-20,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,9.087024694444445,2.6538855000000003,0,49.784538,144,0,Valid
2025-08-20,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,95.04809947916667,99.3173525,1.126788,162.37571,144,0,Valid
2025-08-20,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,49.438871284722225,49.0326765,33.624414,64.35153,144,0,Valid
2025-08-20,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,85.10897322916666,89.6866835,37.16838,110.448311,144,0,Valid
2025-08-20,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,13.31439432638889,13.4650135,0,30.790373,144,0,Valid
2025-08-20,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,151.62554375,157.2192245,74.989879,184.796834,144,0,Valid
2025-08-20,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,53.5842245,53.952529,27.101106,74.391175,144,0,Valid
2025-08-20,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,50.1087485,48.0361345,21.165308,76.950627,144,0,Valid
2025-08-20,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,41.058329111111114,38.3888845,0,109.377287,144,0,Valid
2025-08-20,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,467.5983413488372,475.315879,421.00595,499.269937,144,101,Excluded: TWD > 500 µm
2025-08-20,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,148.07890547916668,152.4757375,41.091691,198.830661,144,0,Valid
2025-08-21,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,0.03545018055555556,0,0,0.425468,144,0,Valid
2025-08-21,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,161.68904772916667,161.974456,158.888329,163.898882,144,0,Valid
2025-08-21,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,0.18044878472222223,0,0,0.916573,144,0,Valid
2025-08-21,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,0.0021822083333333333,0,0,0.102675,144,0,Valid
2025-08-21,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,0,0,0,0,144,0,Valid
2025-08-21,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,0,0,0,0,144,0,Valid
2025-08-21,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,15.842011590277778,0.02838,0,75.977286,144,0,Valid
2025-08-21,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,39.39169236111111,20.067966499999997,0,140.963575,144,0,Valid
2025-08-21,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,0,0,0,0,144,0,Valid
2025-08-21,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,0.0015276944444444446,0,0,0.050409,144,0,Valid
2025-08-21,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,0,0,0,0,95,0,Valid
2025-08-21,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,3.2232638888888887e-4,0,0,0.046415,144,0,Valid
2025-08-21,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,0.7987511944444444,0,0,23.601062,144,0,Valid
2025-08-21,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,0,0,0,0,144,0,Valid
2025-08-21,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,0,0,0,0,144,0,Valid
2025-08-21,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,9.967099583333333,5.2307705,0,33.201741,144,0,Valid
2025-08-21,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,8.191142534722221,1.8392435,0,35.854577,144,0,Valid
2025-08-21,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,0.0012276041666666666,0,0,0.056589,144,0,Valid
2025-08-21,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,34.4046595,29.6472055,13.146371,73.731946,144,0,Valid
2025-08-21,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,9.436979159722222,7.5520215,0,26.500366,144,0,Valid
2025-08-21,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,4.491848173611111,1.048189,0,20.6682,144,0,Valid
2025-08-21,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,0,0,0,0,144,0,Valid
2025-08-21,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,300.22434113194447,290.185704,207.054528,418.947441,144,0,Valid
2025-08-21,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,2.6490409444444443,0,0,38.179419,144,0,Valid
2025-08-22,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,7.109062736111111,3.678065,0,23.750422,144,0,Valid
2025-08-22,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,162.6821581111111,159.0376615,157.381172,175.22199,144,0,Valid
2025-08-22,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,8.358088340277778,2.9578119999999997,0,24.364843,144,0,Valid
2025-08-22,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,59.08721077777778,17.1113075,0,158.117657,144,0,Valid
2025-08-22,1882,912,Fichte2_P1,P1,Abies alba,Abies alba,24.68851634027778,0.373023,0,71.799903,144,0,Valid
2025-08-22,1883,913,Fichte3_P1,P1,Abies alba,Abies alba,36.112035381944445,1.475698,0,101.796833,144,0,Valid
2025-08-22,1884,914,Fichte1_G1,G1,Abies alba,Abies alba,40.99218960416667,0.4886495,0,125.243468,144,0,Valid
2025-08-22,1885,915,Fichte2_G1,G1,Abies alba,Abies alba,32.24455836111111,5.2486515,0,89.539409,144,0,Valid
2025-08-22,1886,916,Fichte3_G1,G1,Abies alba,Abies alba,10.004535252427184,0,0,34.802825,103,0,Valid
2025-08-22,1887,917,Buche1_G1,G1,Fagus sylvatica,Fagus sylvatica,9.057140138888888,11.279783,0,21.558473,144,0,Valid
2025-08-22,1888,918,Buche2_G1,G1,Fagus sylvatica,Fagus sylvatica,12.773592780487805,16.480243,0,19.944305,41,0,Valid
2025-08-22,1889,919,Buche3_G1,G1,Fagus sylvatica,Fagus sylvatica,2.8745699904761906,0,0,15.293551,105,0,Valid
2025-08-22,1890,920,Fichte1_P2,P2,Abies alba,Abies alba,12.372194125,4.0878135,0,37.324408,144,0,Valid
2025-08-22,1891,921,Fichte2_P2,P2,Abies alba,Abies alba,0.1787603125,0,0,1.415387,144,0,Valid
2025-08-22,1892,922,Fichte3_P2,P2,Abies alba,Abies alba,17.219715395833333,1.6311589999999998,0,50.453985,144,0,Valid
2025-08-22,1893,923,Buche1_P2,P2,Fagus sylvatica,Fagus sylvatica,4.428806215277778,1.7001979999999999,0,12.573112,144,0,Valid
2025-08-22,1894,924,Buche2_P2,P2,Fagus sylvatica,Fagus sylvatica,11.133441840277778,10.916382500000001,0,32.034199,144,0,Valid
2025-08-22,1895,925,Buche3_P2,P2,Fagus sylvatica,Fagus sylvatica,0.1319066736111111,0,0,1.074882,144,0,Valid
2025-08-22,1896,926,Buche1_P3,P3,Fagus sylvatica,Fagus sylvatica,5.877379041666667,5.832741,1.345198,12.883337,144,0,Valid
2025-08-22,1897,927,Buche2_P3,P3,Fagus sylvatica,Fagus sylvatica,5.434531243055556,4.0809014999999995,0,17.479023,144,0,Valid
2025-08-22,1898,928,Buche3_P3,P3,Fagus sylvatica,Fagus sylvatica,14.963940541666666,13.5847485,0,46.089511,144,0,Valid
2025-08-22,1899,929,Fichte1_P3,P3,Fagus sylvatica,Abies alba,0.23995327777777778,0,0,1.47297,144,0,Valid
2025-08-22,1900,930,Fichte2_P3,P3,Fagus sylvatica,Abies alba,160.23901764583334,153.90968049999998,129.591016,205.981792,144,0,Valid
2025-08-22,1901,931,Fichte3_P3,P3,Fagus sylvatica,Abies alba,6.546702013888889,0.13596750000000002,0,26.142981,144,0,Valid
2025-08-23,1878,908,Buche1_P1,P1,Fagus sylvatica,Fagus sylvatica,14.253098784722223,11.7409095,2.145611,32.977137,144,0,Valid
2025-08-23,1879,909,Buche2_P1,P1,Fagus sylvatica,Fagus sylvatica,186.91328540277777,189.4543845,175.436756,201.8473,144,0,Valid
2025-08-23,1880,910,Buche3_P1,P1,Fagus sylvatica,Fagus sylvatica,21.47574695138889,22.902665499999998,3.351505,44.781436,144,0,Valid
2025-08-23,1881,911,Fichte1_P1,P1,Abies alba,Abies alba,119.10946964583333,98.3633805,43.361169,209.268107,144,0,Valid
